id,media_type,timestamp,like_count,comments_count,hashtag
05511463999570389_4928581066,image,2/21/2025 13:00,358,10,#GalaxyS25  
70286001051243966_6033468414,carousel,12/17/2024 3:00,142,6,#GalaxyS25  
89416642687343552_0525928009,image,1/19/2025 21:00,95,2,#GalaxyS25  
15067050580259172_0716514851,reel,12/29/2024 11:00,445,13,#GalaxyS25  
74201511071056778_5431744086,carousel,2/21/2025 22:00,210,6,#GalaxyS25  
67679318211766916_3473702436,reel,12/3/2024 10:00,213,8,#GalaxyS25  
56137601110971283_6200414227,reel,12/6/2024 6:00,103,2,#GalaxyS25  
75428031768726220_3088331377,image,12/19/2024 19:00,306,4,#GalaxyS25  
23001488189687276_9096713318,carousel,1/14/2025 5:00,237,6,#GalaxyS25  
71156352160847452_9800880587,carousel,11/30/2024,47,2,#GalaxyS25  
21563567733915936_2449929007,carousel,1/31/2025 23:00,549,16,#GalaxyS25  
21453735246853740_6815837230,reel,11/29/2024 5:00,218,6,#GalaxyS25  
71262271676158812_7921419204,carousel,2/9/2025 7:00,140,4,#GalaxyS25  
32753376605533811_0200332618,image,2/12/2025 6:00,165,6,#GalaxyS25  
36383605241660160_2695732616,carousel,12/8/2024 6:00,80,0,#GalaxyS25  
83168875122230611_1054721428,image,1/30/2025 6:00,507,18,#GalaxyS25  
49481092246347363_2672365412,image,12/23/2024 10:00,637,17,#GalaxyS25  
15328744505569908_0758452206,reel,12/22/2024 9:00,170,5,#GalaxyS25  
85198895439318381_9747804151,image,1/27/2025 12:00,145,6,#GalaxyS25  
93198846765677924_3051244127,reel,1/3/2025 2:00,2402,86,#GalaxyS25  
54900502453172258_1444611736,image,1/23/2025 3:00,265,6,#GalaxyS25  
47644991771310972_3530514569,image,2/7/2025 2:00,230,11,#GalaxyS25  
36860550078127180_5455515921,carousel,1/19/2025 6:00,283,0,#GalaxyS25  
90012070409681695_7603690520,carousel,2/20/2025 7:00,53,1,#GalaxyS25  
71762427289940362_3977868014,image,1/15/2025 20:00,393,0,#GalaxyS25  
47410898095993463_1920660463,reel,12/9/2024 19:00,298,10,#GalaxyS25  
83317789235589786_2652722895,image,1/26/2025 7:00,435,14,#GalaxyS25  
06502513402518273_7238049520,image,2/3/2025 3:00,293,7,#GalaxyS25  
32414825954360545_2022715520,carousel,1/26/2025 13:00,847,34,#GalaxyS25  
90052051029424922_2719317238,image,2/7/2025 9:00,84,3,#GalaxyS25  
39066501535574680_7296059195,reel,1/31/2025 13:00,300,9,#GalaxyS25  
65003822420647868_8383400798,carousel,2/5/2025 11:00,112,2,#GalaxyS25  
91665477324960925_9359348733,carousel,2/2/2025 1:00,253,8,#GalaxyS25  
81386656687113025_3289789332,carousel,1/19/2025 22:00,79,4,#GalaxyS25  
61213836650989556_7746413786,carousel,12/21/2024 22:00,238,6,#GalaxyS25  
72008460727431309_9322622875,carousel,1/10/2025 8:00,592,19,#GalaxyS25  
67892545967797960_6144593837,reel,1/31/2025 1:00,1020,63,#GalaxyS25  
47056881017188318_6229177361,carousel,1/11/2025 1:00,266,8,#GalaxyS25  
98867217877123521_9146855947,reel,1/19/2025 9:00,41,4,#GalaxyS25  
97958025888216975_5322884413,image,1/12/2025 6:00,120,5,#GalaxyS25  
21292654517608564_2517520202,carousel,1/29/2025 12:00,46,2,#GalaxyS25  
20069297306700610_7203031367,reel,1/12/2025 5:00,354,7,#GalaxyS25  
22100079711594759_1127123397,image,2/15/2025 14:00,100,1,#GalaxyS25  
19818892474643970_0189745588,carousel,12/26/2024 3:00,494,20,#GalaxyS25  
95143746056901694_2909687349,carousel,2/13/2025 13:00,226,5,#GalaxyS25  
16943399920942929_3451289758,carousel,1/13/2025 9:00,75,2,#GalaxyS25  
86520734705440258_7941662182,carousel,2/16/2025 20:00,424,7,#GalaxyS25  
90182887470865503_7322838572,reel,12/6/2024 23:00,135,6,#GalaxyS25  
44748944777728693_9136613457,reel,12/18/2024 20:00,246,11,#GalaxyS25  
08078672551587101_3042111500,image,1/9/2025 19:00,112,2,#GalaxyS25  
62628928464101526_3529454676,carousel,1/17/2025 1:00,148,4,#GalaxyS25  
20956120217422110_6404099526,reel,1/27/2025 9:00,15,0,#GalaxyS25  
20865691964369683_3101088720,carousel,12/14/2024 2:00,49,0,#GalaxyS25  
39114071693172942_7851006375,carousel,2/16/2025 8:00,130,7,#GalaxyS25  
24611027913003160_8829406440,reel,12/28/2024,436,11,#GalaxyS25  
38499498819490784_3491551145,carousel,11/28/2024 12:00,130,3,#GalaxyS25  
17151126096845600_5668968676,reel,12/16/2024 6:00,246,6,#GalaxyS25  
70201190939644184_2374204611,carousel,11/24/2024 1:00,305,7,#GalaxyS25  
01052134530639158_2402684992,carousel,12/30/2024 13:00,204,7,#GalaxyS25  
61316854529788929_2124070326,carousel,1/25/2025 13:00,35,3,#GalaxyS25  
81418744555828205_4284910953,carousel,11/26/2024 7:00,281,6,#GalaxyS25  
16392953036452471_2878300179,reel,1/25/2025 12:00,384,18,#GalaxyS25  
78115370617695585_2600608705,image,12/7/2024 5:00,35,0,#GalaxyS25  
43858803580883452_5808567945,carousel,12/4/2024 19:00,408,11,#GalaxyS25  
35664863085132973_8966004561,reel,2/12/2025 9:00,62,4,#GalaxyS25  
74861131087986111_9703680216,carousel,12/7/2024 1:00,90,3,#GalaxyS25  
06861688517426042_1993347787,image,2/18/2025 17:00,410,14,#GalaxyS25  
44333066815427959_2315009783,carousel,1/16/2025 11:00,254,12,#GalaxyS25  
05347719134699001_0765600474,carousel,1/4/2025 6:00,108,2,#GalaxyS25  
04033254489488179_3132353123,carousel,12/27/2024 19:00,744,24,#GalaxyS25  
09266139788046282_4130902948,reel,1/20/2025,96,2,#GalaxyS25  
65298448395650259_1336894613,reel,2/18/2025 16:00,244,6,#GalaxyS25  
15765299031067338_4373513846,image,1/23/2025 23:00,13,0,#GalaxyS25  
78330440132629466_2714321293,reel,1/29/2025 6:00,453,10,#GalaxyS25  
13869468951015724_6990092536,carousel,1/18/2025 20:00,1161,24,#GalaxyS25  
63936036992756656_8679083655,carousel,12/19/2024 8:00,223,6,#GalaxyS25  
49236508419000513_0225948640,image,12/11/2024 16:00,174,5,#GalaxyS25  
02961583844076021_8451972850,carousel,1/4/2025 18:00,77,3,#GalaxyS25  
77592217324507538_7078260904,carousel,1/20/2025 6:00,142,6,#GalaxyS25  
36001644306001463_7745172493,reel,12/24/2024 9:00,311,9,#GalaxyS25  
39170873651207199_5655804787,image,2/19/2025 21:00,837,0,#GalaxyS25  
70597156994618376_4857358456,carousel,2/7/2025 23:00,319,10,#GalaxyS25  
99649166206605084_4012873617,image,12/5/2024,93,3,#GalaxyS25  
61044648379006198_5929680938,reel,1/21/2025 10:00,238,0,#GalaxyS25  
94846516828196402_5185501910,carousel,1/31/2025 4:00,228,3,#GalaxyS25  
59111964356362043_0077921912,image,1/14/2025 8:00,350,11,#GalaxyS25  
60739756801187782_9457545760,image,12/29/2024 21:00,136,6,#GalaxyS25  
61308724205786783_6337806326,image,12/4/2024 4:00,34,0,#GalaxyS25  
91449619005294388_6160589209,reel,12/31/2024 19:00,230,7,#GalaxyS25  
93010429334303297_6024024245,reel,12/28/2024 6:00,146,7,#GalaxyS25  
69046615339983162_0755432381,image,12/2/2024 21:00,1496,52,#GalaxyS25  
22948671501405701_0708956778,image,1/21/2025 13:00,62,2,#GalaxyS25  
22926105741496079_2645103698,reel,2/19/2025 21:00,48,1,#GalaxyS25  
67264650358013270_4675867120,carousel,12/27/2024 21:00,640,19,#GalaxyS25  
70012124980557235_2230668079,image,1/15/2025 9:00,91,5,#GalaxyS25  
73120517612305857_4325806882,image,1/2/2025 7:00,491,16,#GalaxyS25  
94251427393348879_5530810761,carousel,11/26/2024 6:00,108,3,#GalaxyS25  
73535321028392551_9238083330,reel,11/26/2024 5:00,342,13,#GalaxyS25  
53326078739564682_4332235503,image,12/28/2024 17:00,253,8,#GalaxyS25  
18904454192703568_2528744563,image,1/22/2025 17:00,537,21,#GalaxyS25  
41903364446265598_0750279909,carousel,2/21/2025 15:00,91,5,#GalaxyS25  
28762214570333124_0167452182,image,2/13/2025 19:00,348,11,#GalaxyS25  
88759708488360000_3839446023,reel,12/2/2024 8:00,108,6,#GalaxyS25  
13317763709496291_1696771154,carousel,2/10/2025 15:00,687,21,#GalaxyS25  
41267127839809362_7410737595,carousel,12/24/2024 8:00,580,18,#GalaxyS25  
06518826624071897_9899011172,image,1/5/2025 18:00,196,6,#GalaxyS25  
42706452368982697_0947977023,reel,12/24/2024 15:00,147,8,#GalaxyS25  
19363889518734016_7031895733,reel,1/2/2025 10:00,162,3,#GalaxyS25  
91398743698378384_2484051011,reel,11/26/2024 17:00,71,3,#GalaxyS25  
94782953189288977_1638944418,carousel,1/15/2025 17:00,195,3,#GalaxyS25  
23446354441063020_4024308072,image,1/12/2025 3:00,257,4,#GalaxyS25  
71416402448042086_3148627885,reel,1/25/2025 15:00,474,16,#GalaxyS25  
42008971435845903_6155299666,carousel,12/15/2024 22:00,168,5,#GalaxyS25  
15838300248758243_3085114191,image,12/10/2024 10:00,757,25,#GalaxyS25  
07796691306565474_6878163194,reel,2/2/2025 6:00,87,1,#GalaxyS25  
90518594509730625_9200847129,reel,2/9/2025 6:00,442,14,#GalaxyS25  
74708110164228104_0059736214,image,1/13/2025 1:00,428,16,#GalaxyS25  
93001273957375822_2923793228,image,12/30/2024 21:00,95,0,#GalaxyS25  
16852120797454094_6208521388,image,2/18/2025 9:00,90,1,#GalaxyS25  
20076413061862564_8120517936,image,2/19/2025 8:00,202,4,#GalaxyS25  
14619484360068596_3872699447,reel,12/1/2024 15:00,431,15,#GalaxyS25  
39562150705837203_1797151219,carousel,1/25/2025 23:00,367,10,#GalaxyS25  
56461839591718629_1752097193,reel,1/17/2025 12:00,272,10,#GalaxyS25  
04101453657035451_5116925626,reel,2/17/2025 6:00,137,6,#GalaxyS25  
83794245727182307_5611910744,reel,1/29/2025 9:00,204,8,#GalaxyS25  
59589035974700108_5484552456,image,11/30/2024 4:00,0,15,#GalaxyS25  
76778699158481172_0968092251,carousel,1/27/2025 21:00,432,17,#GalaxyS25  
66660855943740030_6929000132,carousel,2/16/2025 10:00,55,2,#GalaxyS25  
46323154659241270_5923997303,carousel,2/20/2025 8:00,190,5,#GalaxyS25  
37496801206539234_4873252204,carousel,1/21/2025 11:00,291,9,#GalaxyS25  
34991707753547182_1753253030,image,12/12/2024 3:00,349,8,#GalaxyS25  
62199846029281794_9171401462,reel,12/29/2024,235,8,#GalaxyS25  
23175624983559403_4561596976,carousel,2/21/2025 4:00,393,0,#GalaxyS25  
50757105931703920_0510972100,image,2/15/2025 2:00,1527,49,#GalaxyS25  
00478443298703573_3567793560,image,2/16/2025 19:00,283,6,#GalaxyS25  
49321315803168162_2756943925,image,2/9/2025 4:00,321,15,#GalaxyS25  
93505944615144447_4743868487,image,2/6/2025 19:00,378,6,#GalaxyS25  
99089595577702142_4750217895,image,12/15/2024 13:00,334,6,#GalaxyS25  
46166506624903741_9537022540,carousel,1/3/2025 21:00,300,10,#GalaxyS25  
45309564184967127_2866447565,image,1/15/2025 7:00,264,12,#GalaxyS25  
74819563113512021_6381104385,reel,2/3/2025 4:00,63,2,#GalaxyS25  
07873117343334076_8814126485,carousel,12/3/2024 5:00,68,0,#GalaxyS25  
58388339673035508_5470765873,image,2/12/2025 15:00,306,4,#GalaxyS25  
56695054646304636_8327113459,image,12/3/2024 21:00,267,6,#GalaxyS25  
05628478002154597_3247102943,image,2/1/2025 16:00,249,7,#GalaxyS25  
51393694934907149_0720988236,reel,1/14/2025 5:00,215,6,#GalaxyS25  
35383158941523491_7409417167,reel,12/24/2024 17:00,133,5,#GalaxyS25  
15089124236290713_7615261007,carousel,12/29/2024 9:00,596,21,#GalaxyS25  
20381011946395353_4366981637,reel,2/6/2025 12:00,252,7,#GalaxyS25  
33210071883726604_8059840686,image,12/24/2024 23:00,157,5,#GalaxyS25  
37463879739409728_4480763398,carousel,12/8/2024 8:00,1448,51,#GalaxyS25  
76454179166586899_7748189874,image,2/10/2025 1:00,92,2,#GalaxyS25  
41387565161051957_2736185792,image,2/10/2025 13:00,419,11,#GalaxyS25  
28460680597398589_6077580110,reel,1/19/2025 21:00,82,6,#GalaxyS25  
59809390687985355_4336316072,reel,12/14/2024 1:00,87,5,#GalaxyS25  
05316784945292192_6601547465,reel,12/13/2024 8:00,641,24,#GalaxyS25  
51793162831746732_9509621100,reel,11/26/2024 22:00,538,19,#GalaxyS25  
19563175066332374_4087391847,image,2/11/2025 13:00,504,15,#GalaxyS25  
15594432778425319_1657147469,carousel,1/1/2025 18:00,88,3,#GalaxyS25  
76754667727621735_0955952741,image,2/19/2025 20:00,283,2,#GalaxyS25  
87173736298228069_4642334762,image,1/29/2025 9:00,663,24,#GalaxyS25  
08720590103420394_1713108564,reel,1/4/2025,0,9,#GalaxyS25  
76064223042432077_9860378260,image,2/5/2025 6:00,808,21,#GalaxyS25  
53441987685457883_1846574526,reel,11/29/2024 9:00,297,9,#GalaxyS25  
78870487899988641_5382885445,carousel,12/3/2024 4:00,1203,38,#GalaxyS25  
68833269294338908_7206366631,reel,12/9/2024 9:00,0,5,#GalaxyS25  
55157462908647266_5804907938,carousel,1/13/2025 3:00,273,9,#GalaxyS25  
01785333664946797_3588297852,image,2/5/2025 6:00,274,6,#GalaxyS25  
28187116291568468_0914263141,carousel,1/20/2025 19:00,190,3,#GalaxyS25  
94298178281759457_0161251658,image,11/26/2024 16:00,378,12,#GalaxyS25  
02625609727677289_0704724289,carousel,12/12/2024 18:00,377,12,#GalaxyS25  
39157046205815844_0470447918,carousel,12/25/2024 21:00,143,5,#GalaxyS25  
98180116729603930_8855581980,reel,11/26/2024 8:00,451,18,#GalaxyS25  
46977515835872021_4238948262,carousel,2/9/2025 18:00,1109,36,#GalaxyS25  
95348531803097756_1202725873,image,1/15/2025 14:00,121,3,#GalaxyS25  
05636902758111906_8913531201,carousel,2/5/2025 1:00,393,13,#GalaxyS25  
61657986793828785_6615239717,reel,1/23/2025 6:00,382,13,#GalaxyS25  
69013866614333792_4056178371,image,1/1/2025 4:00,632,15,#GalaxyS25  
40424238215389981_2179422963,carousel,12/4/2024 1:00,176,8,#GalaxyS25  
06375252478573813_4255824023,image,1/23/2025 8:00,80,4,#GalaxyS25  
89202587654661364_9035663034,carousel,2/9/2025 20:00,83,3,#GalaxyS25  
96697166066979394_6378812910,reel,1/23/2025 8:00,0,2,#GalaxyS25  
26777944509920923_8376731252,carousel,1/12/2025 5:00,103,3,#GalaxyS25  
66740368310752032_1820779412,image,1/9/2025 8:00,182,9,#GalaxyS25  
01119336562378346_7017461226,carousel,1/13/2025 13:00,21,0,#GalaxyS25  
45764247354492104_7856963455,image,1/12/2025 3:00,154,3,#GalaxyS25  
96454568648406483_8354369130,image,1/14/2025 6:00,146,2,#GalaxyS25  
98593280123081699_6431408043,carousel,2/3/2025 4:00,223,6,#GalaxyS25  
22709622416581298_9598113532,image,2/2/2025 14:00,133,4,#GalaxyS25  
21621646976506574_7500680687,image,12/26/2024 13:00,309,7,#GalaxyS25  
93493557742754787_7424127658,image,12/9/2024 22:00,332,12,#GalaxyS25  
36407121783800976_9533934690,carousel,1/6/2025 11:00,338,10,#GalaxyS25  
26817849095402843_6649139403,carousel,2/20/2025 12:00,189,6,#GalaxyS25  
58456368729348468_4696720116,reel,1/15/2025 17:00,127,0,#GalaxyS25  
33461035017451795_7501364262,carousel,1/27/2025 23:00,226,5,#GalaxyS25  
09090096719042259_2013323964,image,1/20/2025 15:00,293,10,#GalaxyS25  
42441129620863741_2711229283,carousel,12/7/2024,129,0,#GalaxyS25  
56087228100532938_6455971301,image,12/29/2024 9:00,226,7,#GalaxyS25  
20951589977145890_2809582410,image,1/31/2025 1:00,38,0,#GalaxyS25  
98429875026700531_3267439824,image,2/16/2025 16:00,184,8,#GalaxyS25  
20256002434652599_2936147790,reel,1/4/2025 23:00,183,6,#GalaxyS25  
12103823920829782_6419905031,image,1/3/2025 15:00,128,4,#GalaxyS25  
81570329848241601_3552760810,carousel,2/17/2025 2:00,373,15,#GalaxyS25  
26438395516962021_7342166965,reel,2/6/2025 14:00,358,19,#GalaxyS25  
42153067212829072_1492286415,reel,2/2/2025 1:00,225,4,#GalaxyS25  
34256315847948054_6834648734,image,12/15/2024 1:00,1380,41,#GalaxyS25  
16667240654694173_1850612292,reel,2/7/2025 18:00,350,15,#GalaxyS25  
24914911128868456_2383797401,reel,12/8/2024 12:00,204,2,#GalaxyS25  
37555269823762406_0120566667,reel,1/21/2025 15:00,128,5,#GalaxyS25  
66448774586416104_9291129048,image,11/25/2024 22:00,250,3,#GalaxyS25  
96527648679586362_3001096941,image,1/3/2025 6:00,134,4,#GalaxyS25  
83679413792195848_3697818824,reel,12/13/2024 3:00,234,5,#GalaxyS25  
10099625958609298_6012039368,image,2/15/2025 23:00,337,7,#GalaxyS25  
71305882511036719_7247927882,reel,2/16/2025 6:00,51,2,#GalaxyS25  
02542497056020246_9058083782,carousel,1/1/2025 6:00,553,23,#GalaxyS25  
84124531187178575_7700553275,carousel,11/25/2024 3:00,790,31,#GalaxyS25  
63283950108286457_0883071007,image,1/10/2025 3:00,274,13,#GalaxyS25  
01086690210341089_9997503930,carousel,12/15/2024 20:00,42,2,#GalaxyS25  
08731219718373622_5544060456,image,11/24/2024 10:00,903,40,#GalaxyS25  
61276266116881283_9592740008,carousel,1/8/2025 2:00,233,4,#GalaxyS25  
68862893223985688_2319560584,carousel,1/23/2025 15:00,422,0,#GalaxyS25  
85274798981490944_2513356303,image,2/6/2025 8:00,168,3,#GalaxyS25  
59297584228899786_1714437248,carousel,1/9/2025 12:00,309,10,#GalaxyS25  
79247122963423132_4325708971,image,12/30/2024 23:00,923,28,#GalaxyS25  
09762169028570436_7598468948,carousel,1/19/2025 18:00,244,7,#GalaxyS25  
64872305429557269_8604808304,image,1/28/2025 9:00,493,13,#GalaxyS25  
56003929006961172_9071915036,reel,2/14/2025 10:00,68,1,#GalaxyS25  
33346392839874387_0643399442,image,12/1/2024 23:00,270,7,#GalaxyS25  
20198950143988530_7556581321,carousel,2/7/2025 17:00,23,0,#GalaxyS25  
48563892714027360_7436775243,carousel,1/6/2025 2:00,72,5,#GalaxyS25  
69196766522223537_2294605961,reel,1/7/2025 22:00,199,5,#GalaxyS25  
53991968089683674_3987903019,carousel,12/18/2024 20:00,54,0,#GalaxyS25  
87825829602254391_4691202652,image,1/2/2025 8:00,180,2,#GalaxyS25  
64611085857478783_5740503113,image,1/7/2025 18:00,250,9,#GalaxyS25  
02143343410369023_5643271737,reel,2/15/2025 11:00,246,6,#GalaxyS25  
66498995084645627_9545549286,image,12/10/2024 11:00,94,4,#GalaxyS25  
59298148545679632_3545227266,image,1/6/2025 9:00,463,8,#GalaxyS25  
91000409012557168_7309752482,carousel,2/16/2025 7:00,46,2,#GalaxyS25  
03938182758922868_9303271225,image,12/30/2024 7:00,36,2,#GalaxyS25  
66245349367427455_4651515408,image,1/25/2025 23:00,302,8,#GalaxyS25  
15920572489206910_0785429597,image,1/30/2025 18:00,222,7,#GalaxyS25  
72269502121265372_1246830933,reel,1/15/2025 7:00,0,0,#GalaxyS25  
44213589336336960_9549586702,carousel,12/10/2024 16:00,413,15,#GalaxyS25  
71065988104833740_0285078777,carousel,2/4/2025 14:00,1174,35,#GalaxyS25  
57280761658763116_5505944887,image,11/28/2024 15:00,179,5,#GalaxyS25  
30614194977918144_4901642123,carousel,12/18/2024 3:00,272,4,#GalaxyS25  
80289122386883485_5826314874,carousel,12/30/2024 22:00,518,19,#GalaxyS25  
63155734193424698_6844101567,carousel,1/19/2025 11:00,90,4,#GalaxyS25  
90589821827859735_5105292025,image,1/17/2025 13:00,728,27,#GalaxyS25  
94176681612215273_5667754508,reel,12/5/2024 7:00,553,25,#GalaxyS25  
82320655546111937_5943233330,reel,1/13/2025 21:00,75,1,#GalaxyS25  
58675560946805767_7014026964,carousel,1/27/2025 10:00,124,5,#GalaxyS25  
92431147587112376_1091209140,image,1/2/2025 8:00,336,12,#GalaxyS25  
94410459434290311_9175847726,carousel,12/27/2024 22:00,328,11,#GalaxyS25  
19842289137540121_0064824334,carousel,1/6/2025,222,0,#GalaxyS25  
76375962773830822_2134616469,image,12/19/2024 16:00,301,0,#GalaxyS25  
73505456008078995_5478951041,image,12/22/2024 7:00,1144,42,#GalaxyS25  
60340288058229004_2126224953,image,1/25/2025 9:00,20,0,#GalaxyS25  
26043224151234541_6863779320,reel,12/11/2024 11:00,215,6,#GalaxyS25  
49841145686655547_8101980624,image,12/9/2024 14:00,341,10,#GalaxyS25  
50990670829584030_2071627755,carousel,12/17/2024 13:00,77,5,#GalaxyS25  
93093985712223686_2127606078,carousel,1/16/2025 12:00,91,2,#GalaxyS25  
21700167686637833_3938457658,image,12/30/2024 5:00,57,2,#GalaxyS25  
29597799714665744_8620751804,image,12/1/2024,131,2,#GalaxyS25  
68258270124603521_4382398998,image,2/7/2025 12:00,657,24,#GalaxyS25  
63849652626182184_1006709813,image,2/15/2025 3:00,134,3,#GalaxyS25  
63127359911333853_7917928908,image,2/4/2025 21:00,125,4,#GalaxyS25  
89838162000059814_2524076453,carousel,12/23/2024 9:00,350,12,#GalaxyS25  
45885284978033614_1989908767,image,2/14/2025 13:00,101,1,#GalaxyS25  
42658584683174399_9121938733,image,2/9/2025 23:00,791,15,#GalaxyS25  
25545264651417675_0274733235,image,12/1/2024 9:00,389,17,#GalaxyS25  
86361857937738558_0154836340,carousel,12/28/2024 19:00,108,2,#GalaxyS25  
93217824961468925_0795972069,image,1/10/2025 5:00,312,4,#GalaxyS25  
04999300980093365_2380962314,carousel,11/30/2024 13:00,232,11,#GalaxyS25  
29537972445588751_1270800752,reel,1/22/2025 3:00,150,3,#GalaxyS25  
40628843634299175_5750915393,reel,12/28/2024 6:00,205,3,#GalaxyS25  
38555516260007761_2045888902,carousel,1/10/2025 13:00,196,11,#GalaxyS25  
68809141960674710_0932524833,image,12/17/2024 9:00,312,17,#GalaxyS25  
86041236450627914_1712602848,carousel,12/13/2024 5:00,203,3,#GalaxyS25  
62122930784543317_0461754845,image,11/26/2024 21:00,387,0,#GalaxyS25  
04302399388686621_5622754942,reel,12/13/2024 9:00,63,1,#GalaxyS25  
82730525099933152_5314080851,carousel,12/5/2024 13:00,109,5,#GalaxyS25  
33875560277072007_4663611931,image,2/14/2025 13:00,222,0,#GalaxyS25  
72421823773190633_4985535765,image,1/18/2025 4:00,414,11,#GalaxyS25  
75426654148767974_3897987859,reel,12/14/2024 5:00,85,4,#GalaxyS25  
31530736124275743_1606563197,reel,1/2/2025 22:00,178,10,#GalaxyS25  
81246937611959884_2851191689,carousel,12/20/2024 17:00,317,10,#GalaxyS25  
24125181970305954_9499768131,image,11/28/2024 22:00,145,1,#GalaxyS25  
40407595771529114_7582472809,image,12/25/2024 12:00,628,16,#GalaxyS25  
55239505200504441_7330021469,image,2/3/2025 20:00,570,13,#GalaxyS25  
34765632833463542_6957065958,carousel,1/4/2025 15:00,509,15,#GalaxyS25  
25614598819185260_4527175877,image,2/1/2025 23:00,1607,40,#GalaxyS25  
57310196656203165_8905881062,image,12/9/2024 13:00,118,1,#GalaxyS25  
76725249058408111_1824710577,image,12/3/2024 11:00,916,24,#GalaxyS25  
61120618589742844_4513387963,image,2/19/2025 23:00,212,4,#GalaxyS25  
56222689341616541_4880858288,reel,2/16/2025 9:00,548,18,#GalaxyS25  
61446302971917366_0897566182,image,1/7/2025 4:00,304,9,#GalaxyS25  
07423675846501138_9208941113,image,2/6/2025 4:00,256,5,#GalaxyS25  
76853841376415032_0219600986,reel,11/24/2024 7:00,166,3,#GalaxyS25  
75881354933742666_1131451399,reel,2/2/2025 19:00,683,24,#GalaxyS25  
40495503820219180_4035642251,reel,1/17/2025 2:00,50,0,#GalaxyS25  
28549309312273656_2425288824,image,1/19/2025 15:00,68,3,#GalaxyS25  
89110847226731205_3711969959,image,12/23/2024 18:00,113,2,#GalaxyS25  
31154422309644175_2234720574,image,2/10/2025 3:00,99,1,#GalaxyS25  
99140050130183196_5958344261,image,12/4/2024 4:00,184,4,#GalaxyS25  
42939860185032970_8163259266,carousel,1/16/2025 11:00,99,2,#GalaxyS25  
30932365051610019_9658903619,carousel,12/10/2024 5:00,129,5,#GalaxyS25  
14225183094749017_3270893528,reel,12/2/2024 1:00,145,6,#GalaxyS25  
47027546993536193_8170922745,reel,12/12/2024 6:00,131,4,#GalaxyS25  
12001874716599155_5779133977,carousel,1/8/2025 18:00,173,6,#GalaxyS25  
50424260069182407_6396601284,carousel,12/16/2024 22:00,333,11,#GalaxyS25  
99397335350631591_1645405106,carousel,1/12/2025 18:00,112,0,#GalaxyS25  
30500129807575618_3599581321,image,2/14/2025 16:00,377,13,#GalaxyS25  
28145164079073742_5584865563,carousel,2/4/2025 10:00,134,4,#GalaxyS25  
12245448884628903_0024470000,image,12/6/2024 10:00,119,10,#GalaxyS25  
38901517966863380_5285986276,image,12/1/2024 18:00,197,5,#GalaxyS25  
26901463478366062_8012030658,reel,2/8/2025 21:00,263,5,#GalaxyS25  
87887449870710383_0171106188,image,1/30/2025 1:00,20,0,#GalaxyS25  
66699091015482760_7552216402,image,2/2/2025 8:00,106,5,#GalaxyS25  
22647340508369821_1051117670,image,11/28/2024 14:00,42,1,#GalaxyS25  
13713795415513272_1811481148,carousel,1/13/2025,170,7,#GalaxyS25  
90469077942309719_5780540226,carousel,1/3/2025 14:00,1039,36,#GalaxyS25  
82417280073897701_8384128993,image,12/12/2024 4:00,1722,57,#GalaxyS25  
14020297670698437_9600174126,carousel,12/17/2024 4:00,72,0,#GalaxyS25  
20397684310515046_3737127061,image,2/2/2025 14:00,145,3,#GalaxyS25  
67931326771281311_8132591593,reel,2/9/2025 5:00,122,3,#GalaxyS25  
38467718991195535_1177367043,carousel,12/8/2024 22:00,371,16,#GalaxyS25  
72207505434656167_1913867940,carousel,2/14/2025 2:00,114,1,#GalaxyS25  
40442398860795090_0259192404,image,1/22/2025 4:00,149,5,#GalaxyS25  
78322136921169381_3544446570,carousel,2/4/2025 12:00,168,4,#GalaxyS25  
08364608696666498_2809925507,image,2/13/2025 2:00,383,16,#GalaxyS25  
91657110546293986_6263668639,reel,12/1/2024 20:00,55,3,#GalaxyS25  
45388303605639176_0338203780,reel,1/27/2025,143,0,#GalaxyS25  
21139222252761369_2736569347,reel,1/22/2025 23:00,108,5,#GalaxyS25  
81180995935987562_6917971763,image,1/5/2025 7:00,297,6,#GalaxyS25  
58052035624096080_0557673591,carousel,2/20/2025 9:00,764,24,#GalaxyS25  
52513553122533920_4817724643,carousel,1/20/2025 21:00,0,6,#GalaxyS25  
08473883602166615_8927514638,carousel,11/27/2024 22:00,120,2,#GalaxyS25  
95544784238239461_3129741826,image,11/28/2024 14:00,194,0,#GalaxyS25  
49033088568283691_0327803534,carousel,1/18/2025 6:00,298,12,#GalaxyS25  
57681172909120674_2811447464,carousel,12/27/2024 15:00,375,10,#GalaxyS25  
09575250505247957_1819268662,image,1/3/2025 4:00,130,3,#GalaxyS25  
08121605369724529_4677966371,reel,1/3/2025 19:00,692,20,#GalaxyS25  
92452129090315785_7035257741,reel,12/29/2024 10:00,15,0,#GalaxyS25  
50726627361826760_9485311251,reel,1/19/2025 9:00,207,8,#GalaxyS25  
49738355295400833_9299286852,carousel,2/13/2025 19:00,93,4,#GalaxyS25  
59695703652840806_2576757091,carousel,12/14/2024 5:00,338,12,#GalaxyS25  
51620134255256329_1281138227,reel,12/4/2024 16:00,78,0,#GalaxyS25  
77996449775987486_2415420049,carousel,1/14/2025 23:00,369,7,#GalaxyS25  
66408120138247999_4291403669,reel,1/26/2025 13:00,823,21,#GalaxyS25  
