id,media_type,timestamp,like_count,comments_count,hashtag
19464672916305177_4125831430,carousel,6/5/2025,586,20,#GalaxyS25Edge 
37530895334603868_8584715601,reel,5/13/2025 5:00,356,11,#GalaxyS25Edge 
75273609828933111_7723183833,image,5/29/2025 22:00,69,3,#GalaxyS25Edge 
86129542465046624_1357468057,image,5/15/2025 14:00,202,3,#GalaxyS25Edge 
32463285527828163_4111194012,carousel,4/15/2025 6:00,118,6,#GalaxyS25Edge 
48599649320526282_1836719594,image,5/16/2025 6:00,125,0,#GalaxyS25Edge 
77708604187094405_4596363207,image,5/21/2025 13:00,28,1,#GalaxyS25Edge 
51042383492419992_4896426362,reel,6/5/2025 15:00,44,2,#GalaxyS25Edge 
16348753531565545_5580075325,image,4/6/2025 18:00,207,6,#GalaxyS25Edge 
55321284493314026_3640843391,image,4/6/2025 23:00,273,6,#GalaxyS25Edge 
48475741291386951_4856812589,image,6/6/2025 15:00,161,8,#GalaxyS25Edge 
32330786241213214_3401844181,carousel,3/18/2025 19:00,292,6,#GalaxyS25Edge 
46166638740409686_0575498128,reel,5/19/2025,740,25,#GalaxyS25Edge 
94341783664874844_7946999958,image,5/27/2025 12:00,83,2,#GalaxyS25Edge 
89632303361158818_5902316549,carousel,3/16/2025 7:00,205,2,#GalaxyS25Edge 
13927364143914878_0974983163,reel,3/30/2025 6:00,222,11,#GalaxyS25Edge 
96371754389524983_0722737145,reel,5/29/2025 6:00,141,4,#GalaxyS25Edge 
85233270264387012_9024392966,reel,4/26/2025 18:00,118,4,#GalaxyS25Edge 
10252592963343865_0527540030,image,6/11/2025 21:00,428,16,#GalaxyS25Edge 
06289702345101332_9064451852,reel,4/23/2025 3:00,176,9,#GalaxyS25Edge 
06872592285358473_4059988081,reel,5/25/2025 5:00,412,12,#GalaxyS25Edge 
68262692653987535_4598802712,image,4/17/2025 22:00,72,1,#GalaxyS25Edge 
25272553487768847_1994452282,carousel,3/22/2025 10:00,97,5,#GalaxyS25Edge 
70444759982379447_0712801927,reel,4/8/2025 21:00,33,2,#GalaxyS25Edge 
45040649773124304_8528956300,carousel,6/10/2025 6:00,33,0,#GalaxyS25Edge 
29685651069769820_6109185528,image,5/5/2025 19:00,310,13,#GalaxyS25Edge 
91299777322124467_7748422281,reel,3/29/2025 14:00,73,3,#GalaxyS25Edge 
59287512096929497_0967533562,image,6/3/2025 21:00,474,20,#GalaxyS25Edge 
05368721696484959_8229301721,image,3/17/2025 1:00,292,6,#GalaxyS25Edge 
64059005472874224_8422984957,carousel,5/11/2025 11:00,567,12,#GalaxyS25Edge 
64820906221833370_2549544433,carousel,6/1/2025 2:00,57,2,#GalaxyS25Edge 
19526336438094839_4520583054,image,6/6/2025 16:00,328,10,#GalaxyS25Edge 
95272813893163908_2196380268,carousel,4/26/2025 11:00,88,2,#GalaxyS25Edge 
06972716086574262_9937961944,reel,5/26/2025 4:00,46,2,#GalaxyS25Edge 
13935432025994982_1864946244,reel,4/1/2025 10:00,630,17,#GalaxyS25Edge 
03049680212904013_7618433351,image,5/11/2025 1:00,0,17,#GalaxyS25Edge 
71511903634066301_0521582546,reel,4/6/2025 1:00,173,6,#GalaxyS25Edge 
99715706544331397_9243775826,carousel,6/9/2025 18:00,676,16,#GalaxyS25Edge 
43564369275137283_2397790295,carousel,6/7/2025 5:00,240,4,#GalaxyS25Edge 
72225539788411639_2902684444,image,5/6/2025 16:00,326,11,#GalaxyS25Edge 
51763047285977258_8160194283,carousel,4/7/2025 8:00,41,0,#GalaxyS25Edge 
57615272684616418_7906382341,carousel,3/23/2025 20:00,134,2,#GalaxyS25Edge 
59189532598129610_6638995629,carousel,6/10/2025 4:00,156,4,#GalaxyS25Edge 
83269743325067955_6099333870,reel,4/25/2025 8:00,657,21,#GalaxyS25Edge 
24720058093070862_3837052916,carousel,3/17/2025 2:00,256,5,#GalaxyS25Edge 
50490293252595718_6137460585,carousel,3/20/2025 19:00,302,7,#GalaxyS25Edge 
00520380453316594_6805119236,reel,5/12/2025 23:00,129,4,#GalaxyS25Edge 
25722433946089913_0285773462,carousel,6/11/2025 19:00,780,31,#GalaxyS25Edge 
94774918933060267_8757596315,image,3/26/2025,163,5,#GalaxyS25Edge 
27654602036896362_0508024354,reel,4/13/2025 2:00,106,2,#GalaxyS25Edge 
37212409860566051_9908828451,reel,5/17/2025 19:00,1117,33,#GalaxyS25Edge 
08368372963749465_7448948892,image,5/16/2025 23:00,86,0,#GalaxyS25Edge 
32487560634134197_7026773015,reel,3/25/2025 18:00,304,11,#GalaxyS25Edge 
77980563324613257_5455124912,reel,5/3/2025 18:00,588,13,#GalaxyS25Edge 
91217000134338840_1324923829,reel,5/24/2025 7:00,45,2,#GalaxyS25Edge 
37500715587787831_1752681797,image,5/30/2025 10:00,47,1,#GalaxyS25Edge 
34363727904063842_0091361334,image,6/10/2025 17:00,53,1,#GalaxyS25Edge 
53300997625330007_0060030352,image,3/26/2025 4:00,401,12,#GalaxyS25Edge 
49856487019078601_1146104200,carousel,4/5/2025 20:00,211,5,#GalaxyS25Edge 
86507402929181680_4027434897,carousel,5/30/2025 20:00,213,8,#GalaxyS25Edge 
40864177632882447_2246464514,reel,6/6/2025 2:00,152,6,#GalaxyS25Edge 
88583064120028276_9822150923,image,3/20/2025 11:00,543,11,#GalaxyS25Edge 
44242788211061163_2029338960,carousel,4/13/2025 21:00,352,12,#GalaxyS25Edge 
42228925889580586_8078842256,carousel,4/18/2025 2:00,95,3,#GalaxyS25Edge 
47029422955358221_5160565232,carousel,3/22/2025 5:00,863,22,#GalaxyS25Edge 
89321349744046334_9171327981,image,4/23/2025 3:00,239,7,#GalaxyS25Edge 
31995567803402621_1113164226,image,4/28/2025 10:00,94,2,#GalaxyS25Edge 
38451215276614200_0453284347,carousel,4/4/2025,277,7,#GalaxyS25Edge 
81323186229552906_8509482787,reel,3/19/2025 4:00,292,6,#GalaxyS25Edge 
09324727537582012_6000128867,carousel,4/27/2025 23:00,121,4,#GalaxyS25Edge 
39826003771068225_5844647374,carousel,4/20/2025 13:00,211,4,#GalaxyS25Edge 
37109990954807836_0322448973,image,5/25/2025 10:00,302,11,#GalaxyS25Edge 
25629140167634508_5269720448,reel,4/16/2025,400,10,#GalaxyS25Edge 
69280016800953982_9754519436,image,3/30/2025,96,3,#GalaxyS25Edge 
05347621909496173_3831647671,image,4/27/2025 15:00,180,6,#GalaxyS25Edge 
33408510834771820_3220071516,carousel,3/20/2025 2:00,124,6,#GalaxyS25Edge 
50535295376144651_1465491320,carousel,3/26/2025 12:00,301,6,#GalaxyS25Edge 
89940374660984509_4020143781,image,3/24/2025 7:00,143,6,#GalaxyS25Edge 
21794792128885763_7396757560,carousel,3/22/2025 13:00,279,12,#GalaxyS25Edge 
60590896380406865_7406315022,carousel,3/16/2025 1:00,397,10,#GalaxyS25Edge 
33521461473117660_3410081700,carousel,6/10/2025 10:00,43,0,#GalaxyS25Edge 
55126925532700505_7872784144,image,6/10/2025 21:00,55,1,#GalaxyS25Edge 
02380114354519295_7372630910,image,3/29/2025 13:00,177,3,#GalaxyS25Edge 
63450959727939178_5173415391,image,5/17/2025 9:00,358,13,#GalaxyS25Edge 
37195973601880822_8352833114,image,5/6/2025 16:00,0,0,#GalaxyS25Edge 
29432201583122134_2544542475,reel,5/3/2025 7:00,957,23,#GalaxyS25Edge 
24962566184559472_0101337323,carousel,3/30/2025,511,10,#GalaxyS25Edge 
42049192453747154_4100659748,image,6/3/2025 18:00,1023,38,#GalaxyS25Edge 
36946690129567349_9869449113,carousel,4/5/2025 10:00,0,11,#GalaxyS25Edge 
34531795985142437_4724171764,carousel,6/5/2025 23:00,155,8,#GalaxyS25Edge 
58997426230045637_0281127784,carousel,5/17/2025 22:00,934,0,#GalaxyS25Edge 
34126906869019087_4637753595,image,6/11/2025 16:00,310,5,#GalaxyS25Edge 
15186293469108120_9503093597,image,4/9/2025 13:00,194,3,#GalaxyS25Edge 
36134825117798604_4230927035,reel,4/30/2025 10:00,151,5,#GalaxyS25Edge 
51673721399832223_5177740822,carousel,5/19/2025 20:00,68,0,#GalaxyS25Edge 
20087431382144356_1220262482,carousel,6/4/2025 13:00,79,2,#GalaxyS25Edge 
14700292659204037_0839513923,image,4/9/2025 1:00,175,5,#GalaxyS25Edge 
29793180736786374_5113680434,image,5/29/2025 19:00,94,4,#GalaxyS25Edge 
13003804321370147_6498610728,image,4/2/2025 22:00,1610,56,#GalaxyS25Edge 
81243910689593532_3346205338,reel,6/9/2025 5:00,135,6,#GalaxyS25Edge 
23133350787695869_9567140435,image,5/6/2025 3:00,106,2,#GalaxyS25Edge 
40196074853045114_4438334074,reel,3/31/2025 21:00,194,8,#GalaxyS25Edge 
07458320633452183_1161581899,image,4/30/2025 20:00,371,13,#GalaxyS25Edge 
78929942771972587_7381201430,carousel,6/3/2025 21:00,960,30,#GalaxyS25Edge 
26618228316433373_2698809089,carousel,4/21/2025 10:00,409,12,#GalaxyS25Edge 
81224418170089860_2874527543,carousel,4/7/2025 3:00,204,10,#GalaxyS25Edge 
26594108033480333_2117970226,carousel,5/14/2025 1:00,0,4,#GalaxyS25Edge 
75113344775609323_6007235486,reel,5/4/2025 13:00,286,8,#GalaxyS25Edge 
19358056599999337_0843711209,carousel,3/18/2025 23:00,153,3,#GalaxyS25Edge 
07835162809977896_5351171527,carousel,4/26/2025 14:00,152,3,#GalaxyS25Edge 
79923572069171708_3012961083,reel,4/29/2025 6:00,131,4,#GalaxyS25Edge 
49059053615779211_0449116840,image,3/30/2025 6:00,331,11,#GalaxyS25Edge 
43521055555481391_0215502387,image,5/16/2025 20:00,493,12,#GalaxyS25Edge 
74064005437241261_9699818232,reel,3/15/2025,861,29,#GalaxyS25Edge 
59213825924533934_0979578063,carousel,6/5/2025 20:00,513,14,#GalaxyS25Edge 
42996463064253428_7996987772,carousel,6/4/2025 5:00,105,4,#GalaxyS25Edge 
58098933077868923_4072164465,image,3/18/2025 18:00,446,14,#GalaxyS25Edge 
91544745286773676_5968711857,reel,3/29/2025 20:00,165,6,#GalaxyS25Edge 
57297259497173009_6283930489,image,5/27/2025 18:00,85,2,#GalaxyS25Edge 
49194176640394832_9648584312,reel,4/4/2025 5:00,131,5,#GalaxyS25Edge 
88635975292593147_4736163462,image,5/16/2025 9:00,1217,23,#GalaxyS25Edge 
93509419161039198_6444216583,carousel,5/21/2025 14:00,89,3,#GalaxyS25Edge 
65637855365337921_4905490737,image,4/30/2025 11:00,213,6,#GalaxyS25Edge 
76294320582742665_3083891857,carousel,4/4/2025 19:00,18,0,#GalaxyS25Edge 
91485243113599872_0825289556,image,3/29/2025 5:00,840,25,#GalaxyS25Edge 
29131006431949047_1722253670,image,5/6/2025 22:00,197,7,#GalaxyS25Edge 
92199535363880846_3844163346,carousel,5/7/2025 14:00,179,4,#GalaxyS25Edge 
11482243999224296_0977231996,reel,3/17/2025 7:00,159,3,#GalaxyS25Edge 
87386109054182783_8867181409,carousel,5/23/2025 22:00,240,12,#GalaxyS25Edge 
06306302648996080_9571456207,reel,4/5/2025 20:00,235,4,#GalaxyS25Edge 
47968338661733950_2851658679,reel,6/12/2025 15:00,91,0,#GalaxyS25Edge 
01123236626926478_5779316656,reel,4/25/2025 12:00,215,8,#GalaxyS25Edge 
00877579951875278_0897837214,reel,6/12/2025 18:00,106,0,#GalaxyS25Edge 
21664083101710524_6534828365,image,4/18/2025 15:00,580,0,#GalaxyS25Edge 
74862765444143486_9484197280,image,4/22/2025 1:00,188,8,#GalaxyS25Edge 
91060357434246973_0638877771,reel,5/8/2025 3:00,142,6,#GalaxyS25Edge 
96719048008643094_5725741793,carousel,3/18/2025 10:00,120,2,#GalaxyS25Edge 
13983574402606662_9277263606,image,4/2/2025 23:00,265,11,#GalaxyS25Edge 
50752066574214659_9647845335,reel,5/26/2025 4:00,323,13,#GalaxyS25Edge 
71229676589405633_9861027471,carousel,6/7/2025 11:00,373,10,#GalaxyS25Edge 
39344209089770514_1293100532,image,4/19/2025 13:00,55,1,#GalaxyS25Edge 
29796877669985227_8682013904,carousel,5/17/2025 22:00,213,4,#GalaxyS25Edge 
98308923876358882_5163958771,carousel,4/1/2025 13:00,126,5,#GalaxyS25Edge 
98488716989699016_5153002674,carousel,3/20/2025 10:00,581,10,#GalaxyS25Edge 
90231818574448877_7627836312,reel,3/17/2025 17:00,369,6,#GalaxyS25Edge 
22754670425817595_5397759959,image,4/4/2025 18:00,810,27,#GalaxyS25Edge 
03024129468332206_3632646972,image,5/15/2025 22:00,456,12,#GalaxyS25Edge 
40963967520446366_0731773594,carousel,3/27/2025 10:00,583,17,#GalaxyS25Edge 
36718911013375424_9189472014,reel,4/22/2025,165,7,#GalaxyS25Edge 
43942989441782590_1635001672,carousel,4/4/2025 8:00,880,17,#GalaxyS25Edge 
47163071360468995_5982175098,carousel,6/1/2025 22:00,96,2,#GalaxyS25Edge 
60279396027752240_0274848432,carousel,4/7/2025 22:00,99,6,#GalaxyS25Edge 
22324991496163113_1031732275,image,5/15/2025 11:00,167,4,#GalaxyS25Edge 
57970713118194106_4679891538,reel,4/21/2025 10:00,167,7,#GalaxyS25Edge 
23722622794861774_4744362477,image,5/3/2025 6:00,372,13,#GalaxyS25Edge 
10699691173916170_4861969685,image,4/5/2025 8:00,233,8,#GalaxyS25Edge 
61716774970858117_0531954360,carousel,4/21/2025,373,7,#GalaxyS25Edge 
43363680194669071_4692664567,carousel,6/10/2025 10:00,83,1,#GalaxyS25Edge 
97347122122021588_6320619761,carousel,6/5/2025 23:00,362,8,#GalaxyS25Edge 
33175111286423167_0139541664,image,5/30/2025 14:00,210,2,#GalaxyS25Edge 
28950666077317928_2610574377,image,5/4/2025 23:00,141,5,#GalaxyS25Edge 
49194806505349539_8808636447,reel,3/29/2025 11:00,811,28,#GalaxyS25Edge 
82055522121320921_8730480795,reel,5/18/2025 6:00,183,3,#GalaxyS25Edge 
82598752246562388_2690589189,image,4/17/2025 21:00,247,6,#GalaxyS25Edge 
34011303354736791_6829255436,reel,4/10/2025 17:00,297,0,#GalaxyS25Edge 
28265344778384954_7330828825,carousel,3/30/2025 16:00,1221,24,#GalaxyS25Edge 
24832982703391295_4719431411,carousel,4/17/2025 22:00,201,7,#GalaxyS25Edge 
31394939859486577_1620204527,image,4/2/2025 1:00,270,6,#GalaxyS25Edge 
68946714073801587_1717676364,carousel,4/18/2025 4:00,382,12,#GalaxyS25Edge 
77975130680261651_6142532722,image,3/26/2025 19:00,216,6,#GalaxyS25Edge 
60319578017569277_0206191007,carousel,3/20/2025 20:00,218,6,#GalaxyS25Edge 
97270185950052975_6596128396,carousel,3/24/2025 18:00,978,31,#GalaxyS25Edge 
03606739589837821_1976954060,carousel,6/12/2025 3:00,143,3,#GalaxyS25Edge 
80107545202487646_0036749024,carousel,5/9/2025 7:00,199,2,#GalaxyS25Edge 
88320397941861704_5212748114,image,4/28/2025 4:00,0,5,#GalaxyS25Edge 
60214416934637976_8284611671,image,5/2/2025,470,19,#GalaxyS25Edge 
00356532497248620_3613590805,reel,4/16/2025,1014,32,#GalaxyS25Edge 
93992696694453619_3034817593,carousel,5/18/2025,74,3,#GalaxyS25Edge 
82531742917499590_7475245501,image,6/11/2025 17:00,340,12,#GalaxyS25Edge 
91501844429344902_0118529910,image,4/18/2025 19:00,142,4,#GalaxyS25Edge 
58500749043890086_0879153613,image,4/6/2025,0,6,#GalaxyS25Edge 
12839514247041834_3478006346,carousel,3/23/2025 10:00,195,5,#GalaxyS25Edge 
11043344904060975_2395460911,image,5/13/2025 11:00,1200,40,#GalaxyS25Edge 
61648536322506120_3681096855,image,4/22/2025 21:00,123,3,#GalaxyS25Edge 
98755695484976623_2563339299,image,4/19/2025,125,5,#GalaxyS25Edge 
05596876775647593_1912711353,carousel,4/10/2025 21:00,386,7,#GalaxyS25Edge 
97285788441353873_6723670655,carousel,3/30/2025 15:00,170,4,#GalaxyS25Edge 
34335460337330400_1101230548,reel,6/4/2025 8:00,365,10,#GalaxyS25Edge 
05528384032238029_7451098969,image,3/17/2025 7:00,272,6,#GalaxyS25Edge 
88584755798256180_1355847331,carousel,4/8/2025 6:00,2007,62,#GalaxyS25Edge 
66558683813410374_7359147795,carousel,4/3/2025 7:00,328,13,#GalaxyS25Edge 
30926021166525743_2155697565,reel,5/1/2025 10:00,1107,29,#GalaxyS25Edge 
87811451118798444_1192137377,image,4/4/2025 16:00,29,0,#GalaxyS25Edge 
62370394810780167_0101693960,reel,4/26/2025 18:00,131,8,#GalaxyS25Edge 
43780739658789203_1335452401,image,3/31/2025 4:00,83,1,#GalaxyS25Edge 
06303543143686100_9649040671,image,5/17/2025 13:00,271,6,#GalaxyS25Edge 
14381032225955868_0201953969,carousel,4/10/2025 4:00,129,1,#GalaxyS25Edge 
84076737134016309_6673289280,carousel,5/29/2025 23:00,1076,42,#GalaxyS25Edge 
12009855871318253_5669656829,carousel,6/1/2025 14:00,185,3,#GalaxyS25Edge 
62581987627083562_0223767511,image,4/12/2025 12:00,162,1,#GalaxyS25Edge 
83912780441016516_4496819600,reel,5/3/2025 15:00,503,11,#GalaxyS25Edge 
53486267297990407_0309532009,carousel,4/28/2025 15:00,554,0,#GalaxyS25Edge 
05437269121166741_0713618755,reel,6/3/2025 21:00,835,25,#GalaxyS25Edge 
63959070408270005_2706534061,carousel,4/23/2025 7:00,507,12,#GalaxyS25Edge 
33453826791214217_6099098626,carousel,4/7/2025 11:00,428,8,#GalaxyS25Edge 
78271915258994137_9646259507,image,4/11/2025 4:00,182,0,#GalaxyS25Edge 
61419546142579636_6424804852,image,5/11/2025,73,2,#GalaxyS25Edge 
76888209637216255_3761719043,image,5/20/2025 9:00,122,4,#GalaxyS25Edge 
32529999795223283_7733178765,carousel,5/5/2025 13:00,81,1,#GalaxyS25Edge 
23145483374181315_7906723453,reel,4/4/2025 10:00,135,7,#GalaxyS25Edge 
32485127520198594_5030006802,image,5/17/2025 3:00,186,6,#GalaxyS25Edge 
72210424831624379_8924701179,carousel,4/23/2025 5:00,53,3,#GalaxyS25Edge 
99743716637538041_1579255162,image,4/24/2025 15:00,250,11,#GalaxyS25Edge 
07544974344937469_4793166331,image,4/9/2025 17:00,321,9,#GalaxyS25Edge 
14465975121307848_3717507210,image,5/7/2025 8:00,294,11,#GalaxyS25Edge 
79822914586644923_4758053809,image,5/5/2025 3:00,185,6,#GalaxyS25Edge 
27078105459037320_7614869131,reel,3/20/2025 20:00,115,3,#GalaxyS25Edge 
08236383178193552_6016001477,carousel,3/31/2025 12:00,150,5,#GalaxyS25Edge 
14567333960003074_7047728814,carousel,5/17/2025 16:00,91,3,#GalaxyS25Edge 
74392689895962108_4873956138,reel,5/6/2025,38,0,#GalaxyS25Edge 
12711085334491509_4214222763,image,4/13/2025 13:00,108,3,#GalaxyS25Edge 
05292326723498353_3184182795,image,5/6/2025 8:00,576,21,#GalaxyS25Edge 
36790483185231984_7484337993,image,4/5/2025,582,15,#GalaxyS25Edge 
08579183166330467_8798255533,image,5/23/2025 22:00,46,3,#GalaxyS25Edge 
52704434982273761_9377030891,image,3/16/2025,108,1,#GalaxyS25Edge 
77791510079533137_2421437808,image,4/30/2025,81,4,#GalaxyS25Edge 
89014900235019726_5105593168,carousel,4/16/2025 4:00,406,4,#GalaxyS25Edge 
71167320730328986_6481385433,reel,4/1/2025 16:00,770,20,#GalaxyS25Edge 
98400610764745808_8799631640,reel,5/12/2025 15:00,121,7,#GalaxyS25Edge 
72288642706517679_5089992151,image,5/8/2025 4:00,709,30,#GalaxyS25Edge 
74092622877541214_6177832782,carousel,4/27/2025 3:00,97,0,#GalaxyS25Edge 
74418788585939083_6007302553,image,5/29/2025 4:00,140,6,#GalaxyS25Edge 
17455950606572760_5273229909,image,4/22/2025 7:00,46,0,#GalaxyS25Edge 
91287802327535332_9810102629,carousel,3/18/2025 6:00,327,12,#GalaxyS25Edge 
03694557598881813_2268126061,reel,6/8/2025 4:00,63,2,#GalaxyS25Edge 
66644411776772854_8502338062,carousel,4/6/2025 8:00,49,4,#GalaxyS25Edge 
57210238112402883_8728649949,reel,3/23/2025 21:00,615,16,#GalaxyS25Edge 
72368565323949942_9372411336,image,6/10/2025 18:00,845,26,#GalaxyS25Edge 
43852584680666775_7992622531,image,4/29/2025 17:00,100,2,#GalaxyS25Edge 
29376447139806618_6448878900,reel,6/7/2025 1:00,67,2,#GalaxyS25Edge 
17308424800784182_6941070798,reel,4/20/2025 14:00,814,28,#GalaxyS25Edge 
93238719886169497_0518349330,image,4/24/2025 19:00,98,2,#GalaxyS25Edge 
41408648976607425_8868145537,image,4/1/2025 4:00,337,10,#GalaxyS25Edge 
79421475878835743_1271527534,reel,5/19/2025 7:00,333,0,#GalaxyS25Edge 
40509310951013408_4547788100,image,5/27/2025 21:00,453,11,#GalaxyS25Edge 
61031998269308175_4143343141,reel,4/2/2025 5:00,178,4,#GalaxyS25Edge 
01873439135518714_3952701941,reel,5/7/2025 19:00,133,7,#GalaxyS25Edge 
49976592829384682_0131618166,image,5/12/2025 6:00,184,8,#GalaxyS25Edge 
48189386042008905_5663414947,carousel,5/11/2025 15:00,285,9,#GalaxyS25Edge 
61802541401787933_0012837978,reel,5/8/2025 21:00,27,3,#GalaxyS25Edge 
13248675687028316_4260292965,carousel,5/29/2025 21:00,380,11,#GalaxyS25Edge 
71731411048592317_9467856795,image,4/8/2025 1:00,350,7,#GalaxyS25Edge 
49869464396316008_7034974186,image,4/6/2025 15:00,36,0,#GalaxyS25Edge 
20936252542793023_3585191386,reel,4/4/2025,46,1,#GalaxyS25Edge 
80553041974037149_2579617505,carousel,5/9/2025 11:00,840,26,#GalaxyS25Edge 
32299784105283166_6900146761,carousel,6/2/2025 16:00,478,18,#GalaxyS25Edge 
83496750251953387_1161572402,image,4/30/2025 18:00,871,37,#GalaxyS25Edge 
33210137072575575_4381543853,image,6/10/2025 22:00,179,8,#GalaxyS25Edge 
66310293112319045_5989595895,reel,3/26/2025 18:00,78,5,#GalaxyS25Edge 
88157635969628459_2804718444,image,4/1/2025 19:00,203,3,#GalaxyS25Edge 
83052563042170289_7154888384,image,4/18/2025 18:00,247,7,#GalaxyS25Edge 
00372345469760183_8495760819,carousel,3/15/2025 19:00,845,21,#GalaxyS25Edge 
38041224563078733_1145690412,image,4/19/2025 9:00,261,5,#GalaxyS25Edge 
74985171271039498_8665307680,reel,3/28/2025 12:00,116,2,#GalaxyS25Edge 
78314186417865487_2074031143,image,3/27/2025 4:00,243,5,#GalaxyS25Edge 
80590509783403630_9365385888,image,3/18/2025 7:00,75,2,#GalaxyS25Edge 
34313419012358090_2076195717,reel,3/25/2025 18:00,175,3,#GalaxyS25Edge 
52594296006367517_1229224113,reel,3/22/2025 2:00,138,6,#GalaxyS25Edge 
64632707603280233_9641538913,carousel,4/10/2025 21:00,54,1,#GalaxyS25Edge 
73073087317055812_8426691986,carousel,4/2/2025 18:00,421,13,#GalaxyS25Edge 
79496948568461640_2441939737,reel,4/18/2025 6:00,93,2,#GalaxyS25Edge 
47346747258625116_8937504071,reel,5/22/2025 7:00,313,9,#GalaxyS25Edge 
34017048375615695_4662289767,reel,6/1/2025 16:00,107,3,#GalaxyS25Edge 
52688999552926885_6565592591,carousel,5/22/2025 17:00,233,7,#GalaxyS25Edge 
04468862090450878_3681499452,carousel,5/17/2025 10:00,56,2,#GalaxyS25Edge 
29220939728874782_9008473289,carousel,4/25/2025 13:00,132,7,#GalaxyS25Edge 
73563477541080101_4757961490,image,4/17/2025 19:00,31,1,#GalaxyS25Edge 
37408787100736537_2463236958,carousel,3/19/2025 19:00,379,13,#GalaxyS25Edge 
77944064344372789_4577861811,reel,3/26/2025 22:00,0,15,#GalaxyS25Edge 
95836911252689585_6406093515,carousel,4/9/2025,447,13,#GalaxyS25Edge 
46958957442465360_1038161267,carousel,4/14/2025 8:00,87,3,#GalaxyS25Edge 
56716306009561148_8808077166,image,6/6/2025 14:00,389,7,#GalaxyS25Edge 
71395049235211579_3907427532,image,3/16/2025 6:00,292,0,#GalaxyS25Edge 
02636638208575571_0931076139,carousel,5/23/2025 23:00,83,3,#GalaxyS25Edge 
33891669324940756_7881349122,image,6/5/2025 15:00,243,7,#GalaxyS25Edge 
66960747282547057_1192289436,reel,3/22/2025 1:00,546,14,#GalaxyS25Edge 
69022032323047063_6565284115,carousel,4/29/2025 18:00,0,7,#GalaxyS25Edge 
25159039976677654_1441714272,image,4/23/2025,288,11,#GalaxyS25Edge 
73790522408115869_1278612434,carousel,4/2/2025 9:00,91,0,#GalaxyS25Edge 
59557817708258393_7440891876,image,4/15/2025 22:00,845,33,#GalaxyS25Edge 
91702545584538039_6634315160,reel,4/29/2025 23:00,133,2,#GalaxyS25Edge 
69484974248628956_2830414504,carousel,4/21/2025 11:00,121,4,#GalaxyS25Edge 
14507051810448603_4717466957,reel,4/17/2025 9:00,942,23,#GalaxyS25Edge 
73222767219870794_0704314583,image,5/12/2025 14:00,105,1,#GalaxyS25Edge 
09796840720996553_7841939437,reel,5/9/2025 8:00,347,14,#GalaxyS25Edge 
93282337337293447_2787238949,reel,5/24/2025 5:00,75,5,#GalaxyS25Edge 
26430525737346820_6689319912,carousel,5/30/2025 2:00,53,0,#GalaxyS25Edge 
20266961366831933_5513751427,reel,4/5/2025 11:00,123,4,#GalaxyS25Edge 
48866660143950030_2732733490,image,3/17/2025 20:00,861,23,#GalaxyS25Edge 
34010602883924780_2578980587,image,5/22/2025 18:00,334,9,#GalaxyS25Edge 
74149470873053293_8198089238,reel,4/9/2025 6:00,0,8,#GalaxyS25Edge 
74748336824367702_7238078599,image,4/29/2025,125,1,#GalaxyS25Edge 
56520974612681704_9546761229,image,3/21/2025 8:00,386,13,#GalaxyS25Edge 
91950058442724754_1273382389,image,4/30/2025 1:00,174,7,#GalaxyS25Edge 
55138076257119593_7880164560,carousel,5/26/2025 10:00,17,0,#GalaxyS25Edge 
11818035247672796_5693631141,image,4/9/2025 14:00,0,14,#GalaxyS25Edge 
42233051833287213_8172544595,image,5/19/2025 17:00,11,0,#GalaxyS25Edge 
78132003206446828_7485315768,carousel,5/3/2025 4:00,1179,33,#GalaxyS25Edge 
27354362302847976_4685659892,reel,6/5/2025 3:00,622,12,#GalaxyS25Edge 
79600972052041099_9054592653,image,3/23/2025 10:00,318,14,#GalaxyS25Edge 
19134772975407369_8625901014,image,6/2/2025 22:00,462,17,#GalaxyS25Edge 
44321696386148251_9806506803,reel,4/8/2025 10:00,150,8,#GalaxyS25Edge 
95127873537133960_7928088528,image,4/30/2025 21:00,306,5,#GalaxyS25Edge 
86041000300818447_0208063677,carousel,5/30/2025 2:00,483,17,#GalaxyS25Edge 
13489424975443374_6714770404,reel,5/15/2025,167,9,#GalaxyS25Edge 
72892923297977430_6285638504,image,4/2/2025 17:00,269,6,#GalaxyS25Edge 
55897674857918609_4628310605,image,5/17/2025 16:00,57,3,#GalaxyS25Edge 
96807967107781183_0325569001,carousel,4/21/2025 13:00,169,3,#GalaxyS25Edge 
85998692113344505_7896855926,image,5/24/2025 7:00,139,1,#GalaxyS25Edge 
02265189212939261_6813745168,carousel,6/11/2025 13:00,52,0,#GalaxyS25Edge 
77862477852416683_1949531107,carousel,4/28/2025 1:00,95,1,#GalaxyS25Edge 
37445025379995070_8418337085,image,5/2/2025 11:00,147,5,#GalaxyS25Edge 
88100365805546327_6279817913,carousel,5/16/2025 19:00,229,7,#GalaxyS25Edge 
50927304887393790_4102782263,reel,4/9/2025 6:00,203,6,#GalaxyS25Edge 
17036543225898466_5194669098,reel,4/14/2025 4:00,470,14,#GalaxyS25Edge 
83869974472358659_0287034797,reel,3/15/2025 10:00,51,1,#GalaxyS25Edge 
40590907870729262_0467833548,image,4/12/2025 22:00,335,15,#GalaxyS25Edge 
