Date_,Close_005930.KS,Close_AAPL,Close_GOOGL,High_005930.KS,High_AAPL,High_GOOGL,Low_005930.KS,Low_AAPL,Low_GOOGL,Open_005930.KS,Open_AAPL,Open_GOOGL,Volume_005930.KS,Volume_AAPL,Volume_GOOGL
2025-05-14,56521.90234375,211.68580627441406,164.79855346679688,57014.25340946211,213.29092224655892,166.4229258122212,56128.02149118031,209.9411156617564,159.0584628171564,56620.37255689242,211.78549375335473,159.40725946266062,12468089.0,49325800.0,48755900.0
2025-05-15,56423.43359375,210.80848693847656,163.39344787597656,57703.54639779669,212.31391554357438,165.6356730691148,56226.4931623582,208.90427796298633,161.80893051621783,56521.903809445896,210.31000386923802,165.26694125278715,13139736.0,45029500.0,33146700.0
2025-05-16,55931.08203125,210.6190643310547,165.61572265625,56620.37353515625,211.92510277199543,168.76480673115492,55832.61181640625,209.1335944967917,165.04768502743337,56521.9033203125,211.71573318604425,167.15039440077075,10385352.0,54737900.0,42846900.0
2025-05-19,54946.37890625,208.14659118652344,165.96450805664062,55537.20018481183,208.84446444770495,166.06416858529283,54650.96826696909,203.64029993754312,163.65253281131433,55537.20018481183,207.27923550566183,163.94152401470697,9802105.0,46140500.0,30426100.0
2025-05-20,55044.8515625,206.232421875,163.41336059570312,55832.61330221377,207.83753801206538,167.91774593119885,54847.911127571555,204.40797196423648,162.337090725838,55340.26221489266,207.03996203611737,165.8548915457752,9080577.0,42496600.0,46607700.0
2025-05-21,54847.90625,201.47689819335938,167.9775390625,55734.13812836625,206.4118779017609,172.54171471286378,54847.90625,200.10109516487896,162.9948165454298,55340.25729353681,204.54755595275296,163.1243721968136,7794181.0,59211800.0,73416000.0
2025-05-22,53863.20703125,200.74911499023438,170.27955627441406,54650.96874285878,202.13489740214874,176.15917803179707,53666.26660334781,199.0941474443519,170.12012070875053,54454.02831495658,200.1010930441042,171.25618084668935,15254278.0,46742400.0,74864400.0
2025-05-23,53370.85546875,194.67758178710938,167.88784790039062,54355.55759916975,197.10020219746903,169.3727046333075,53272.38525570803,192.8730755135501,167.30985028367255,54158.6171730858,193.0824298832746,168.47580548761593,11247115.0,78432900.0,35211400.0
2025-05-26,53863.20703125,,,54158.61767310329,,,52878.50489173903,,,53075.44531964123,,,10901337.0,,
2025-05-27,53075.4453125,199.60260009765625,172.30255126953125,53666.26659612708,200.1309909415137,172.5716225630013,52976.97509856215,196.83102019804124,169.4125780788469,53370.85595431354,197.6983910952664,169.57202886061165,13439520.0,56288500.0,37995700.0
2025-05-28,55044.8515625,199.81195068359375,171.764404296875,55241.791997428445,202.11494001836002,174.66435233443565,53370.857865608225,199.2935240345892,171.31596232961738,53469.32808307245,199.98143310081724,172.56164290870063,17516283.0,45339700.0,34784000.0
2025-05-29,55241.7890625,199.34336853027344,171.26614379882812,55537.19969919786,203.19165828241367,173.81729536660228,54749.4380013369,197.90773491315443,170.04039828273065,55340.25927473262,202.96236033905296,173.39874848808273,12936810.0,51396800.0,29317300.0
2025-05-30,55340.26171875,200.24066162109375,171.14657592773438,56324.96388456405,201.3472946799051,171.61495310854446,54946.38085242437,196.18300200128658,166.86143108525064,55340.26171875,198.7651407343476,170.7579241400477,26219683.0,70819900.0,52639900.0
2025-06-02,55931.08203125,201.08807373046875,168.44590759277344,56423.43310546875,201.51677709467234,169.2830012834345,55340.2607421875,199.51286535414474,166.81157529888503,55438.73095703125,199.67238359256916,167.2600172613062,12870515.0,35423300.0,38612300.0
2025-06-03,,202.6533203125,165.60577392578125,,203.1518034040851,167.89782954141205,,200.35033086337637,164.708889870391,,200.73914706631285,166.91126012169556,,46381600.0,45084900.0
2025-06-04,56915.78515625,202.20468139648438,167.4693145751953,57014.25537278331,205.6143037964219,167.63872532387313,55931.082990916955,201.48686455307688,165.78515185366567,56324.96385705018,202.29440469878628,166.1638436483944,19649983.0,43604000.0,26900800.0
2025-06-05,58195.8984375,200.0213165283203,167.62875366210938,58983.66017607868,204.12881205428334,170.339340657981,57014.255829631984,199.54276184010462,167.0108857444217,57211.19626427665,202.8826044104843,169.7513830642687,23266027.0,55126100.0,36379100.0
2025-06-06,,203.3013458251953,173.079833984375,,205.07594444547604,173.89700773798458,,201.43702389784912,170.23969140570108,,202.38413874603313,170.23969140570108,,46607700.0,35731800.0
2025-06-09,58885.1875,200.8388214111328,175.69395446777344,59476.008779264215,205.3750202901374,176.07310468622353,58589.77686036789,199.41316716451473,173.97782168090652,59476.008779264215,203.76990423179717,174.14743750903665,19609659.0,72862600.0,28935900.0
2025-06-10,58294.3671875,202.0551300048828,178.1983184814453,59180.59912109375,203.73004106569937,180.70266778284787,57900.486328125,199.96151019448254,174.51661519040564,59082.12890625,199.99141796230995,175.8037071645682,15305760.0,54672600.0,61766100.0
2025-06-11,58983.65625,198.1769256591797,176.9511260986328,59180.596671535895,203.8795731269679,179.96432281914957,58491.30519616027,197.80805305990708,176.3524694759701,58589.77540692821,202.88260699920767,179.3656814209572,13610734.0,60989900.0,31646800.0
2025-06-12,58589.7734375,198.5956573486328,175.30484008789062,59082.12447478992,199.07419684911244,176.32255032681226,58392.83302258403,196.7612432530472,174.3569797237004,58786.71385241597,198.47602627663701,175.78375628436552,17755115.0,43904600.0,20941900.0
2025-06-13,57408.1328125,195.85398864746094,174.2771453857422,59279.0668149657,199.76209396079906,176.7316192634362,56817.31154856347,195.1062640673262,172.00227458420645,59279.0668149657,199.12403626091725,172.05216517338764,20705979.0,51447300.0,27663100.0
2025-06-16,56324.96484375,197.81802368164062,176.3724365234375,57211.19680807474,198.08720880439395,176.5420523549515,56029.55418897509,195.96366601516638,174.25719419482596,57112.72658981643,196.701426450214,174.33701609632743,22200872.0,43020700.0,27389200.0
2025-06-17,57211.1953125,195.0464630126953,175.55426025390625,58885.188979130806,197.7881200100286,176.96109261622635,56521.90380271084,194.61777485692886,174.18734645157147,56915.7846654475,196.60172782081946,175.30482253964252,28637003.0,38856200.0,24973000.0
2025-06-18,58885.1875,195.9835968017578,172.93020629882812,58885.1875,196.97059871241268,176.16290971424257,57014.25344899666,194.4781834746436,172.81046582918458,57112.723662207354,195.34553910938874,175.6141436330853,17620705.0,45394700.0,28707500.0
2025-06-19,58294.3671875,,,59672.9501953125,,,58097.4267578125,,,59574.47998046875,,,16876278.0,,
2025-06-20,58589.7734375,200.3902130126953,166.26522827148438,58885.18405987395,201.0880863339216,173.94790803011588,58195.892607668065,196.26277341287403,165.08788938336605,58491.30323004202,197.63859168364695,173.55878574385125,18072251.0,96813500.0,75659900.0
2025-06-23,57112.72265625,200.888671875,164.8184814453125,57605.073713631464,201.686247808318,166.9636398925432,56718.84181034483,198.3563846401482,161.63565348702906,57506.60350215517,201.01828233775666,165.8960542954959,16551694.0,55814300.0,57671000.0
2025-06-24,59574.48046875,199.6923065185547,166.39492797851562,59672.95068440082,202.82277936444737,167.84166379185558,58392.83788094008,199.59260382672892,165.756367987998,58491.30809659091,201.9753521214132,166.54458452923419,23737899.0,54064000.0,40524300.0
2025-06-25,60362.2421875,200.948486328125,170.29612731933594,60657.65283442088,203.052085424857,171.97235685648238,59377.54003109706,200.01133575244882,167.17317715297744,60559.182618780585,200.83881944772682,167.25299905707695,23933612.0,39525700.0,35479000.0
2025-06-26,59279.06640625,200.3902130126953,173.14968872070312,60362.238715998756,202.02523702778157,173.29936049404486,58983.65577631853,198.85489170599743,169.55779452756443,60362.238715998756,200.81890119127095,172.04218458564608,19402300.0,50799100.0,31796700.0
2025-06-27,60237.1171875,200.469970703125,178.1284637451172,61029.71083470395,202.6034778198992,178.27812028762878,59444.52354029605,199.39324535272064,171.34375470263782,59543.597746196545,201.27751091280393,173.14968136313868,17340470.0,73188600.0,108140200.0
2025-06-30,59246.375,204.5475311279297,175.83364868164062,60633.413879598666,206.76079706763053,180.82240351749414,59246.375,198.65545787730727,174.1873656755976,60633.413879598666,201.39711462840114,180.3734186271616,17110294.0,91912800.0,63378900.0
2025-07-01,59642.671875,207.18951416015625,175.4445343017578,60534.339726951825,209.55231908550664,175.6939720547657,59642.671875,205.51460310500556,173.13973189988045,59840.82028654485,206.04299395149746,175.344768335238,13650991.0,78788900.0,35904500.0
2025-07-02,60237.1171875,211.7954864501953,178.23822021484375,60336.19139340049,212.69274987948137,178.4577266308603,59246.37512849506,207.5085290616707,174.67625741761273,59642.67195209704,208.2761972389462,175.14518633422566,15047951.0,67941800.0,29128900.0
2025-07-03,63209.34375,212.90213012695312,179.126220703125,63209.34375,213.9987837940836,179.265905222364,60534.340174373036,211.16740350258758,176.65180269468908,60732.48858738244,211.5063683517463,178.09853847776557,32040639.0,34955800.0,21689700.0
2025-07-04,62713.97265625,,,64101.01154596169,,,62416.75003702607,,,64101.01154596169,,,23748959.0,,
2025-07-07,61128.78515625,209.3130340576172,176.3923797607422,62713.9724536568,215.57398008038285,178.89674433224096,61128.78515625,208.16652910348648,175.28487562232132,62317.6756293051,212.03474730839852,178.65727862884938,17164708.0,50229000.0,34175600.0
2025-07-08,60831.5625,209.3728485107422,173.9678497314453,61822.304560260585,210.78853856973336,177.54977185383785,60435.26567589577,207.81758380403343,172.42133277200756,61029.71091205212,209.46258702266434,177.4500058972594,20213724.0,42848900.0,40442500.0
2025-07-09,59840.8203125,210.4994354248047,176.2227783203125,60831.56237065398,210.6888614301138,179.03644347316074,59642.67190086921,206.59132988433592,172.3814460707259,60831.56237065398,208.8943192909964,174.85586430994886,17533415.0,48749400.0,43025600.0
2025-07-10,60435.265625,211.7655792236328,177.2205047607422,60633.414036885246,212.83232507172787,178.02868052999747,59840.82038934426,209.39279496736208,173.98780168372105,60038.96880122951,209.87133445003573,175.2349902719471,14768473.0,44443600.0,29252400.0
2025-07-11,62020.453125,210.5193634033203,179.7847442626953,62218.60153753993,211.48642172848318,181.0219456842772,60633.414237220444,209.22330444266433,176.08308157759498,60732.48844349041,209.93115706069412,176.39238193299045,19140650.0,39765800.0,34282900.0
2025-07-14,61921.37890625,207.98707580566406,181.1516571044922,62020.4531125,210.27013683517245,183.2569121837853,61227.8594625,206.91035052542594,179.27588047712075,61723.23049375,209.29309904361602,180.60289104600895,13563846.0,38840100.0,32536600.0
2025-07-15,63110.26953125,208.4755859375,181.59068298339844,63209.34373773548,211.24715053377864,183.8056914333515,61426.008020996866,208.28615994072268,181.19158867102598,61723.2306404533,208.5852528191871,182.39885886185957,18442202.0,42296300.0,33448300.0
2025-07-16,64101.01171875,209.52239990234375,182.55848693847656,64101.01171875,211.75559423754484,183.91542879782378,62515.82441194938,208.00700716596054,181.62059863833602,63110.26965199962,209.6619745482938,182.82788394956327,23042660.0,47490500.0,33104200.0
2025-07-17,66082.4921875,209.38284301757812,183.16712951660156,66181.56638868066,211.1574416148312,183.64604573142148,63803.785560344826,208.95413964633332,180.07409534184728,65289.89857805472,209.93117746335784,181.73036564766983,39448683.0,48068100.0,31992600.0
2025-07-18,66478.796875,210.539306640625,184.64378356933594,67172.31636549925,211.1474566075158,186.00072543502688,65686.20317157228,209.06380098140497,183.2968289565469,66379.72266207154,210.23024956462245,184.98301522964096,23951531.0,48974600.0,34014500.0
2025-07-21,67172.3125,211.83535766601562,189.67245483398438,68163.05457227139,215.12534891613055,189.86201471908177,66577.86725663717,210.98794558852114,185.73132654425748,66776.01567109145,211.45652088357517,185.83110772544197,17723148.0,51377400.0,45803100.0
2025-07-22,65388.9765625,213.74954223632812,190.90966796875,67865.83173532198,214.29787667610697,191.21896833519165,64992.67973484849,211.5861274580158,187.03840453704987,67469.53490767046,212.49337032996837,191.0693117786785,20829006.0,46404100.0,44660200.0
2025-07-23,65785.2734375,213.5002899169922,189.80215454101562,65884.3476444842,214.4972560435483,192.09698471753413,64299.1603327372,211.76557859278188,188.7545130229886,65587.12502353163,214.3477172095632,191.06930248089483,15687058.0,46989300.0,58681900.0
2025-07-24,65388.9765625,213.11148071289062,191.73780822753906,66181.57021780303,215.03563331063384,197.50480780114538,65289.902355587124,212.8821827557749,190.57044138213487,65884.34759706439,213.25105536667797,196.58687870624138,12660193.0,46022600.0,74881700.0
2025-07-25,65289.90625,213.2311248779297,192.74551391601562,65686.20310128984,214.58699944946258,193.8929365997576,64893.60939871017,212.7525701732737,190.82983399147875,65091.75782435509,214.04862920984866,191.54821586623893,8080910.0,40268800.0,39785900.0
2025-07-28,69748.2421875,213.40060424804688,192.14688110351562,69748.2421875,214.19818019857897,193.61357622809174,66577.86754261363,212.41360229785764,190.41078895772904,67568.60961914062,213.3806606658472,193.2144667106556,35332500.0,37858000.0,38139500.0
2025-07-29,69946.390625,210.6290283203125,195.3097381591797,70144.53904036827,214.15828155569844,195.47935398479527,68163.05488668555,210.18039662608902,191.64799419278697,70144.53904036827,213.53018805628847,191.9971978721824,28190940.0,51411700.0,41389200.0
2025-07-30,71927.875,208.415771484375,196.08799743652344,73017.69128787878,211.74563469104578,197.155598285003,69946.39084022038,207.0898047125579,194.2521393007246,70342.68767217631,211.25711581327238,195.1600963397073,34761444.0,45512500.0,32445400.0
2025-07-31,70738.984375,206.9402618408203,191.46839904785156,73314.9137780112,209.2033639475293,195.54921195775628,70342.6875437675,206.5315020865265,190.66022322341527,72324.17169992997,207.85746883247032,195.26984291287636,26568072.0,80698400.0,51329200.0
2025-08-01,68262.125,201.76600646972656,188.70465087890625,71333.4252539913,212.93202387361222,190.40082452841267,68163.05079825835,200.88867142379772,187.39759950913643,69550.0896226415,210.23023901853355,188.60486968944682,24038534.0,104434500.0,34832200.0
2025-08-04,69054.7265625,202.7330780029297,194.60133361816406,69550.09762822812,207.24933356384108,194.830827292421,68063.98443104376,201.06813110178,189.69240089649873,68856.57813620874,203.8895472057539,189.86201672672937,14780072.0,75109300.0,31547400.0
2025-08-05,69252.875,202.3043670654297,194.232177734375,70838.06241058656,204.71702329589334,197.4150057356091,69054.72657367669,201.54667827641916,193.45393320281906,70342.69134477826,202.78290655256814,194.2720962985156,14392903.0,44155100.0,31602300.0
2025-08-06,68163.0546875,212.60302734375,195.64898681640625,68757.49993186773,214.72657006985978,196.18778087351924,67667.68365052689,204.96626313259566,193.23443126184418,68559.3515170785,205.00615029681612,194.0625664055758,12542415.0,108483100.0,21562900.0
2025-08-07,69847.3125,219.36245727539062,196.07801818847656,70342.6835106383,220.1799768073744,197.09571318148866,69054.71888297872,215.92292715514498,193.8929412029117,70144.53510638297,218.2159523061407,196.6167969951023,15008213.0,90224800.0,26321800.0
2025-08-08,71135.28125,228.65419006347656,200.9669952392578,71729.72649721448,230.29917810781973,202.15432130991044,70045.46496344011,218.58482597462978,196.72655368662487,70342.68758704735,220.16003429974123,196.7764442791972,22241128.0,113854000.0,39161800.0
2025-08-11,70342.6875,226.74781799316406,200.54794311523438,71432.50378521127,229.12329528601256,201.02685931355308,70144.53908450704,224.3324234952035,198.62229106869012,71333.42957746479,227.4864157407103,200.48808049350347,11354253.0,61806100.0,25832400.0
2025-08-12,70441.765625,229.21310424804688,202.88267517089844,71729.7303973277,230.36092560837628,204.04006993048975,70441.765625,226.63802588155738,200.1388600495838,70441.765625,227.57622481823222,200.91710457512625,15797656.0,55626200.0,30397900.0
2025-08-13,71234.3515625,232.88612365722656,201.5057830810547,71432.49996740265,234.55294488479396,204.06999503609887,70738.98055024339,229.99163136972763,197.06577929471834,71234.3515625,230.6304284784954,203.6709007567403,12305742.0,69878500.0,28342900.0
2025-08-14,70937.1328125,232.33717346191406,202.48358154296875,71234.35543601606,234.67271834509882,203.98020797768137,70540.83598114525,230.41085227691244,200.77742070862897,71234.35543601606,233.61473725595164,201.0468177297292,11946122.0,51916300.0,25230400.0
2025-08-15,,231.1494140625,203.44142150878906,,233.834298979768,205.97571755828142,,228.9036945156081,200.82731877734264,,233.5548328767578,203.39154613868575,,56038700.0,34931400.0
2025-08-18,69351.9453125,230.45074462890625,203.0423126220703,70540.83580357143,232.67649791960375,204.80833601681928,69351.9453125,229.6722297518056,202.0345896716843,70441.76159598214,231.2592012143754,203.74073522255918,13595591.0,37476200.0,18526600.0
2025-08-19,69351.9453125,230.1213836669922,201.11666870117188,70045.464765625,232.42698672077375,202.98245812812408,69054.72268973214,228.9136940815642,199.51028904350812,69748.24214285714,230.84001516813981,202.57337657986534,10533082.0,39402600.0,24240200.0
2025-08-20,69847.3125,225.5800323486328,198.87173461914062,70045.46090425532,230.0315543310328,200.8273180336849,68757.49627659575,225.3404986724704,196.15785070859312,69451.01569148936,229.54248102593337,200.278551944333,17445516.0,42263900.0,28955500.0
2025-08-21,69946.390625,224.47213745117188,199.3007354736328,71234.35532489377,226.08906587116957,202.02459107482636,69946.390625,223.3542730460458,198.98144788878304,70838.05849415722,225.8395414786139,199.3007354736328,18843833.0,30621200.0,19774600.0
2025-08-22,70738.984375,227.3267059326172,205.62648010253906,71135.2812062325,228.65417758009713,208.07096677186306,70144.53912815126,224.98118568943215,200.84725997228378,71036.20699842437,225.73973438952316,202.27403645691825,9277432.0,42477800.0,42827000.0
2025-08-25,70838.0546875,226.7278594970703,208.02110290527344,71135.27729458042,228.86378779922748,210.04653613391585,70342.6836756993,225.79962078901826,204.81831562838462,71036.20309222028,226.0491451945495,205.96572314134983,10345178.0,30983100.0,29928900.0
2025-08-26,69649.1640625,228.87376403808594,206.67413330078125,70441.75767914296,229.0534295301293,207.38254318133843,69649.1640625,224.26255788237486,205.23736948208096,70144.53507290185,226.43840339540802,207.0432962842493,14712519.0,54575100.0,28464100.0
2025-08-27,69946.390625,230.05152893066406,207.01336669921875,70243.61324805241,230.46073738560713,208.4401585010209,69153.79696352691,227.82576024347395,205.18748059977113,69451.01958657932,228.17510050695543,205.2373711930947,10523405.0,31259500.0,23022900.0
2025-08-28,68955.6484375,232.11758422851562,211.1640167236328,69748.24209770115,232.9659733126178,211.742714118765,68955.6484375,228.90370861616245,206.43467159929352,69451.01947512572,230.3809040856524,206.78389053195886,11578024.0,38074700.0,32339300.0
2025-08-29,69054.7265625,231.69837951660156,212.43116760253906,69847.320267665,232.9360260407387,214.16724458693432,69054.7265625,230.92984008944924,209.72725571237183,69451.0234150825,232.0676707602769,210.0365560843286,11682267.0,39418400.0,39728400.0
2025-09-01,66974.1640625,,,67964.90613443048,,,66875.08985530696,,,67766.75772004438,,,12002343.0,,
2025-09-02,68460.2734375,229.28298950195312,210.87466430664062,68856.57024466353,230.4108447009183,211.20390871469678,67172.30881421853,226.53822101083426,205.73623790289355,67172.30881421853,228.81388239599917,207.97120545801465,10604028.0,44075600.0,47523000.0
2025-09-03,69153.796875,238.01634216308594,230.14122009277344,69153.796875,238.395624134605,230.78975207064033,68163.05479942693,233.9141603097862,224.28441211377313,68559.35162965616,236.75874463665696,225.7012317514145,10283009.0,66427800.0,103336100.0
2025-09-04,69451.015625,239.3238525390625,231.77755737304688,69451.015625,239.4436193831587,231.847392025426,68658.42200873751,236.28964239378743,225.60147632632095,68856.57041280314,237.9963808412042,229.1335081222656,12284414.0,47549400.0,51684200.0
2025-09-05,68856.5703125,239.2340087890625,234.47146606445312,69748.2381294964,240.86091270031892,235.22975128240526,68856.5703125,238.03629475202086,231.37843212445287,69649.16392760792,239.54341659874092,231.677760445174,11526724.0,54870400.0,46588900.0
2025-09-08,69451.015625,237.42745971679688,233.72247314453125,69847.31243313124,239.69313028194867,237.8069358559837,68955.64461483594,235.89038089866295,233.3529799966882,69153.79301890156,238.84475646782593,235.15054099905157,9263135.0,48999500.0,32474700.0
2025-09-09,70838.0546875,233.9041748046875,239.30491638183594,70838.0546875,238.3257397896772,240.14377315813266,69351.9416520979,232.9160527142261,232.91358965088386,69451.01585445805,236.54912730927947,233.85231685973005,14870245.0,66313900.0,38061000.0
2025-09-10,71927.875,226.35855102539062,238.84552001953125,72126.02341597796,231.97784546194652,241.33214736167037,70937.13292011019,225.52015268533836,237.5273187664355,71135.28133608816,231.7482872752143,238.5758820575914,21928565.0,83440800.0,35141100.0
2025-09-11,72720.4609375,229.59239196777344,240.0438995361328,72918.60933242507,230.01159113632517,241.9213539288796,71432.49637048706,226.21881717306923,235.92949376965038,72522.31254257493,226.44839058875493,239.55457404217233,20793501.0,50208600.0,30599300.0
2025-09-12,74701.953125,233.62472534179688,240.4733123779297,74900.10154177719,234.0638755168574,241.75157459718335,73513.06262433688,228.58432913969838,237.67710805902945,73909.35945789125,228.78394562468256,240.04388783032,28219678.0,55824200.0,26771600.0
2025-09-15,75791.765625,236.24969482421875,251.26864624023438,76881.58186274511,237.7368657054393,252.06756394348793,75197.32040441177,234.58287368836292,244.32807821701437,76485.28504901961,236.54912714503797,244.32807821701437,19908805.0,42699500.0,58383800.0
2025-09-16,78664.921875,237.6969451904297,250.8192596435547,78763.99608391058,240.76111223381088,252.696698721273,75989.91823441435,235.87043992435724,249.13154999644232,76188.06665223552,236.72878926810645,251.73800966841424,28218265.0,63421100.0,34109700.0
2025-09-17,77476.0234375,238.5353546142578,249.19146728515625,78367.69122642264,239.6432435766681,251.25866627901078,76386.207251039,237.27774187166392,245.94587648389523,78367.69122642264,238.5153883976145,250.87917693990602,20856317.0,46508000.0,34108000.0
2025-09-18,79556.5859375,237.42745971679688,251.68807983398438,79754.73434581257,240.74113579799257,253.64542748570952,77872.32446684309,236.199788714976,249.46110945180462,78367.69548762453,239.5134800259323,251.338548569648,25619035.0,44249600.0,31239500.0
2025-09-19,,245.032958984375,254.3744354248047,,245.83144010441063,255.65269769422878,,239.7530294205925,251.4683796180924,,240.77107799962133,252.90642848071656,,163741300.0,55571400.0
2025-09-22,82726.9609375,255.5928192138672,252.18739318847656,83222.33196107784,256.15178189089505,255.4329839373953,80349.18002432634,247.64797087114997,249.96042287972912,80745.47684318862,247.82763635806887,254.0848093772248,27529656.0,105517400.0,32290500.0
2025-09-23,83915.8515625,253.9459686279297,251.31858825683594,85104.74202147285,256.8504363399061,254.01492224497756,82826.03530844155,253.0975947938589,250.1401811840686,85005.66781655845,255.39322235208516,252.69670571321294,23610263.0,60275200.0,26628000.0
2025-09-24,84609.375,251.8300018310547,246.80470275878906,84708.44920960187,255.2534845023776,252.00764101873446,82925.11343676815,250.56241362070242,246.10565550148698,83420.48448477751,254.73446948849343,251.31857470864836,18300997.0,42303700.0,28201000.0
2025-09-25,85302.890625,256.3813171386719,245.45654296875,85401.96483013938,256.6807646844572,246.1556055061487,83321.40652221254,251.2311452680336,240.41340622781078,83618.62913763066,252.72829161839874,244.06842931794486,19665151.0,55202100.0,31020400.0
2025-09-26,82528.8125,254.97401428222656,246.2055206298828,84510.29659363745,257.10994249251326,249.08161830530747,81637.14465786314,253.2972024297037,245.63630185383965,84213.07397959183,253.61660096533106,246.73481561544992,24071193.0,46076300.0,18503200.0
2025-09-29,83792.671875,253.9459686279297,243.71890258789062,84588.80177404988,254.5148915782133,250.80926093832198,82797.50950118764,252.52867184357527,242.4406403715287,82897.02573856887,254.0757261912774,247.51375020937843,13069094.0,40127700.0,32505800.0
2025-09-30,83494.125,254.14559936523438,242.77020263671875,84489.28739570918,255.4331385813304,242.9599320717839,82996.54380214542,252.6284867333586,238.92541967317948,84190.73867699642,254.37515755125318,242.48058753408858,16319061.0,37704300.0,34724300.0
2025-10-01,85583.9609375,254.9640350341797,244.5677490234375,85782.9934047965,258.29769267334166,245.96585884887978,84290.24990007267,254.44502000530687,238.2862890899911,84489.28236736919,254.55481135314994,240.42338523813993,22039361.0,48713900.0,31658200.0
2025-10-02,89315.8203125,256.6408386230469,245.35667419433594,89863.15960132312,257.68882891050583,246.47514981131818,88270.8998520195,253.66649683440303,241.97127402542458,88867.99725800836,256.09186667190835,244.81739828037135,49883028.0,42630200.0,25483300.0
2025-10-03,,257.5291442871094,245.01715087890625,,258.7468246365968,245.96585900937905,,253.46689477740222,241.3321544964398,,254.18552630266564,244.15831699237452,,49155600.0,30249600.0
2025-10-06,,256.2016906738281,250.09024047851562,,258.5771679771474,250.97904766602093,,254.56481112131073,244.24818617214953,,257.49920544747016,244.44791178946252,,44664100.0,28894700.0
2025-10-07,,255.99208068847656,245.42657470703125,,256.91031341337026,250.1002333278666,,254.94405994391948,245.18691006468788,,256.3214394907812,247.93317917084852,,31955800.0,23181300.0
2025-10-08,,257.5690612792969,244.2881317138672,,258.0281776413904,245.67624536262252,,255.62275879770374,243.48922922331397,,256.03198246417537,244.62768203424937,,36496900.0,21307100.0
2025-10-09,,253.55670166015625,241.2023162841797,,257.50917476461467,244.42792989328805,,252.65841993311406,238.82554034163272,,257.3195337882977,244.13833003954065,,38322000.0,27892100.0
2025-10-10,93943.328125,244.80340576171875,236.2490692138672,94042.84436242055,255.8922708493858,243.75885638035138,92251.55208885063,243.53581752909898,235.5200485827795,93545.2631753178,254.45500785015722,241.10246136059908,35269748.0,61999100.0,33180300.0
2025-10-13,92848.6484375,247.18885803222656,243.81875610351562,92948.16467376742,249.2149949644775,244.16828735447277,90261.22629454716,245.09284695690994,239.38479264234815,90858.32371215166,248.90558714178317,239.88411429337978,23883308.0,38142900.0,24995000.0
2025-10-14,91156.875,247.29864501953125,245.1169891357422,95535.58951965066,248.37659224814226,246.78472157869837,89763.64765283844,244.23447809703134,240.1836889124138,94838.97584606988,246.13087266264282,240.9027132904423,35545235.0,35478000.0,22111600.0
2025-10-15,94540.421875,248.8656463623047,250.68942260742188,94838.9705756579,251.3409393203658,251.7679591837619,91654.45110197368,246.99920876557604,245.65626715592245,91853.48356907895,249.01537013681215,246.91455220927548,21050111.0,33893600.0,27007700.0
2025-10-16,97227.3671875,246.979248046875,251.1188507080078,97227.3671875,248.56621957555782,256.6113736152233,94540.4286879478,244.66366953460536,249.76069521164578,94838.97741012026,247.7777291727393,251.42842769264908,28141060.0,39777000.0,27997200.0
2025-10-17,97426.3984375,251.81002807617188,252.9563446044922,98620.59331109551,252.89796599708643,253.87509458891947,96232.20356390449,246.79958926324147,247.4737875390444,96729.78476123595,247.5481624372989,250.4197821526697,22730809.0,49147000.0,29671600.0
2025-10-20,97625.4296875,261.7411193847656,256.2019348144531,97824.46216392712,263.87706298772724,256.98087539491434,95535.58868501529,255.14370850365398,253.88509020638818,97426.39721107288,255.4032084113237,254.3444728441902,17589756.0,90483000.0,22350200.0
2025-10-21,97028.328125,262.2701110839844,250.12020874023438,99416.71774038461,264.7853366806196,254.53421031738455,96829.29565705128,261.33189684706855,243.81875668908756,98023.49046474359,261.38182000576944,254.39440086428343,22803830.0,46695900.0,47312100.0
2025-10-22,98123.0078125,257.9583435058594,251.34854125976562,98123.0078125,262.349966966352,256.01218852739623,95038.00452427738,254.94406918261987,248.95178813355238,96630.26428594066,262.15033525743416,254.02489806023604,15937611.0,45015300.0,35029400.0
2025-10-23,96033.171875,259.0861511230469,252.73666381835938,98023.49668069948,260.12418111371363,254.69399627404513,95834.13939443005,257.51916110368444,251.50833675008087,96331.72059585492,259.4454820834593,252.63679338694976,18488581.0,32754900.0,19901400.0
2025-10-24,98322.0390625,262.32000732421875,259.5673828125,98521.07153023785,263.6275126875418,261.32497431611404,97227.3604899418,258.68691759501684,254.9736174865258,97426.39295767967,260.69310343226954,256.23188733462473,18801925.0,38253700.0,28655100.0
2025-10-27,101506.5625,268.2986145019531,268.9046630859375,101506.5625,268.60802232244004,269.7735083332291,100113.33517156863,264.1465248140549,263.92144290721717,100809.94883578431,264.37609822840903,264.4607188078389,22169970.0,44888200.0,35235200.0
2025-10-28,99018.65625,268.4882507324219,267.1071472167969,100511.39981155779,269.3765722048576,270.3627344019799,98620.59130025125,267.63986169210665,266.1384619149823,100411.8835741206,268.4782600095115,269.3241367489819,20002282.0,41534800.0,29738600.0
2025-10-29,100013.8203125,269.1869201660156,274.197509765625,100511.40150808459,270.8936584399069,274.96645416764926,98620.59296486319,266.6018207191691,267.3068768000952,99715.27159514926,268.76770579477784,267.38675485794886,20899788.0,51086700.0,43580300.0
